Continent,Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Component,Energy_type
Central & South America,Argentina,0.019955841,0.024341981,0.028750615,0.037019545,0.035626728,0.036485791,0.041855419,0.040349095,0.038869413,0.041773596,0.044419712,0.04538628,0.0433368,0.040984481,0.039407759,0.039504321,0.031761984,0.021913297,0.025146053,0.033276501,consumption,coal
Central & South America,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Bolivia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Brazil,0.456991704,0.474455138,0.506300274,0.502032359,0.507651836,0.533705741,0.522434546,0.44828261,0.561311282,0.594257768,0.597451131,0.642566214,0.696759586,0.681610145,0.648622161,0.68733263,0.665826314,0.63078716,0.560348151,0.661188938,consumption,coal
Central & South America,British Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Chile,0.073929394,0.070440018,0.094499394,0.093196631,0.116758716,0.118146181,0.148727305,0.135941208,0.172623192,0.195966827,0.224975401,0.257112212,0.235545125,0.264495215,0.267627729,0.282094498,0.287581494,0.272901067,0.240485199,0.268406479,consumption,coal
Central & South America,Colombia,0.100730237,0.108719709,0.093018261,0.098586242,0.084746969,0.101943781,0.069658685,0.088100518,0.088633322,0.109961455,0.109409232,0.134004646,0.193459101,0.186564698,0.190784662,0.170948548,0.150763662,0.187437809,0.15728963,0.122146759,consumption,coal
Central & South America,Costa Rica,8.61E-08,8.42E-08,1.42E-07,1.40E-07,5.80E-08,4.61E-08,6.86E-08,6.23E-08,1.26E-07,1.28E-07,8.80E-08,5.66E-07,2.62E-06,4.18E-06,2.91E-06,1.93E-06,3.93E-06,3.66E-06,5.07E-07,1.07E-07,consumption,coal
Central & South America,Cuba,0.000663939,0.000640622,0.00061356,0.000555206,0.000506276,0.000456028,0.000528786,0.000591487,0.000590788,1.68E-05,2.47E-05,7.58E-05,4.67E-05,7.41E-05,4.87E-05,5.70E-05,9.82E-05,7.61E-05,1.29E-05,4.04E-05,consumption,coal
Central & South America,Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Dominican Republic,0.005439626,0.008941531,0.01006214,0.011112712,0.016435607,0.016995912,0.018443366,0.018046483,0.017439487,0.01853675,0.020451125,0.02012428,0.023981518,0.027748359,0.029606096,0.030392099,0.029894297,0.050455613,0.050599713,0.054164824,consumption,coal
Central & South America,Ecuador,2.83E-05,4.25E-05,5.05E-05,8.36E-05,0.000261208,6.82E-05,0.000139712,0.000189191,0.000408081,0.000375226,0.0004912,0.000587661,0.000542266,0.000659374,0.000374235,0.000409675,0.000452803,0.000432406,0.000293487,0.000549623,consumption,coal
Central & South America,El Salvador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Falkland Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,French Guiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Guatemala,0.009862808,0.009268086,0.010694261,0.010309033,0.010838116,0.0113444,0.011420737,0.007651142,0.01255674,0.012602754,0.016596552,0.024874283,0.026550482,0.039112183,0.04772478,0.057359639,0.056695044,0.053983511,0.060273138,0.061263917,consumption,coal
Central & South America,Guyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Honduras,4.63E-07,4.50E-06,3.27E-09,1.43E-05,1.92E-05,2.41E-05,1.66E-05,1.36E-05,1.90E-05,0.000240909,0.000288296,0.000772557,0.000701431,0.000601272,0.000474324,0.000643953,0.000505761,0.00065614,0.000653034,0.000752233,consumption,coal
Central & South America,Jamaica,0.002382244,0.002301031,0.001786683,0.001597186,0.000866271,0.000974554,0.001299406,0.001380619,0.001245264,0.001518681,0.001989131,0.002420143,0.002569217,0.002714401,0.002030707,0.001647726,0.001772838,0.002753972,0.002272472,0.002670518,consumption,coal
Central & South America,Martinique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Netherlands Antilles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Panama,0.000233943,0.000381292,0.000282278,0.000183264,0.000130841,6.19E-05,0.00096176,0.001258437,0.001430775,0.005843481,0.005520969,0.00604384,0.006003317,0.006103301,0.007722348,0.007622503,0.015145396,0.020413039,0.024839661,0.024970902,consumption,coal
Central & South America,Paraguay,0,0,0,4.49E-06,6.55E-07,4.18E-06,2.71E-06,3.30E-08,1.07E-06,6.65E-06,6.33E-07,1.20E-06,6.26E-06,4.77E-05,3.97E-05,7.69E-05,0.000114134,2.84E-05,6.07E-07,0,consumption,coal
Central & South America,Peru,0.015444991,0.014832923,0.017319048,0.019199536,0.02085824,0.020862409,0.021926965,0.021336116,0.022250259,0.017093054,0.018630402,0.014192305,0.014243263,0.012447044,0.013492122,0.011266058,0.009437372,0.01009006,0.007222898,0.005782469,consumption,coal
Central & South America,Puerto Rico,0.02298568,0.03026217,0.033463564,0.034235814,0.038611842,0.038651385,0.039004075,0.038733181,0.036303618,0.039059221,0.037350263,0.037210566,0.03910582,0.037602514,0.037155815,0.02613452,0.029045693,0.040447245,0.035018419,0.032815482,consumption,coal
Central & South America,Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Saint Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Saint Vincent/Grenadines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,The Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Trinidad and Tobago,4.19E-05,7.00E-05,5.18E-05,8.37E-05,0.000107835,0.000159585,0.000234837,8.50E-05,0.00011324,0.000234166,6.49E-05,2.85E-05,9.66E-05,0.000143218,1.88E-05,0.000126345,6.46E-05,0.000107186,1.97E-05,4.43E-06,consumption,coal
Central & South America,Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Central & South America,Uruguay,1.03E-06,1.24E-06,1.45E-06,1.66E-06,1.87E-06,1.04E-05,1.64E-05,2.24E-05,4.91E-07,9.21E-06,1.92E-06,2.82E-06,2.64E-06,6.57E-06,1.07E-05,4.99E-07,5.97E-07,3.74E-08,2.77E-08,3.17E-08,consumption,coal
Central & South America,Venezuela,0.001775061,0.001665019,0.001528937,0.001406998,0.003445462,0.005483925,0.00556774,0.006732345,0.00790506,0.008134489,0.008363917,0.008328597,0.007878911,0.005358025,0.004574828,0.003308469,0.001814072,0.001760572,0.001887065,0.001842888,consumption,coal
North America,Canada,1.202254051,1.119008142,1.145074893,1.199064253,1.196523457,1.158217164,1.057895125,0.887399147,0.894177611,0.814364667,0.783394891,0.740512192,0.751619357,0.714288182,0.638511665,0.698989819,0.599464895,0.474651394,0.372323915,0.402966788,consumption,coal
North America,Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
North America,Mexico,0.367486334,0.447298779,0.383077359,0.493076403,0.527904012,0.478096774,0.422626189,0.438326157,0.539874291,0.59265149,0.527340007,0.537472337,0.516109708,0.56117679,0.499536498,0.518771153,0.43680597,0.416172748,0.296681606,0.193315285,consumption,coal
North America,Saint P0rre and Miquelon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
North America,United States,21.9039893,22.32092797,22.46619457,22.7965427,22.44716005,22.74946629,22.38743736,19.69120544,20.83396756,19.65778407,17.378234,18.03863314,17.99763202,15.54887019,14.22590456,13.83746526,13.25153239,11.31559469,9.181109147,10.54754993,consumption,coal
Europe,Albania,0.000948827,0.000948767,0.000902932,0.000819092,0.001621984,0.002359201,0.002858482,0.003923002,0.003524944,0.003311342,0.002968888,0.00264252,0.003339684,0.002822255,0.002255383,0.00260389,0.003414521,0.00409317,0.004619879,0.007010067,consumption,coal
Europe,Austria,0.101814368,0.117217262,0.118957798,0.116975108,0.109838189,0.096220617,0.090998576,0.073064317,0.084513498,0.086597043,0.080895012,0.081812187,0.077223866,0.091476382,0.085730542,0.084691891,0.080961855,0.07779845,0.069798919,0.068126869,consumption,coal
Europe,Belgium,0.24616135,0.230196423,0.215562263,0.205045827,0.199280054,0.182212705,0.159729482,0.123710864,0.154226547,0.144716857,0.144680799,0.143667105,0.127233439,0.116802435,0.104282352,0.100496045,0.100796905,0.101275435,0.081919799,0.088284168,consumption,coal
Europe,Bosnia and Herzegovina,0.119534492,0.101749466,0.09032041,0.078179687,0.083514345,0.088675551,0.100173543,0.125976928,0.130574895,0.144656292,0.136840496,0.130475952,0.135798872,0.134451995,0.136395113,0.145681483,0.141078266,0.126301872,0.12840964,0.145326005,consumption,coal
Europe,Bulgaria,0.239843776,0.273749301,0.264775366,0.249951489,0.254507261,0.281305209,0.270285755,0.247772104,0.262553388,0.3177014,0.280948055,0.243146679,0.261017403,0.268744703,0.232931074,0.254385034,0.229086069,0.208471842,0.168248265,0.210162607,consumption,coal
Europe,Croatia,0.022285417,0.026708918,0.028320818,0.027375538,0.025663417,0.027664168,0.028557001,0.02034976,0.028103211,0.028825623,0.025635137,0.027109853,0.026068188,0.024343434,0.026287597,0.015245057,0.014074131,0.016887568,0.014024065,0.016631487,consumption,coal
Europe,Cyprus,0.000456871,0.000353037,0.000323253,0.000432513,0.000311567,0.000244282,0.000133236,0.000246123,0.000250093,8.44E-05,0.000145688,4.55E-05,0.00010051,9.47E-05,3.74E-06,4.43E-06,4.11E-06,3.27E-06,1.25E-06,1.20E-06,consumption,coal
Europe,Czechia,0.817944728,0.84639908,0.834059148,0.815680825,0.812558894,0.831633299,0.786526437,0.726905093,0.730794605,0.743454065,0.715963082,0.667026128,0.678051135,0.686423719,0.685618547,0.685208708,0.66956626,0.607271772,0.516864405,0.536996328,consumption,coal
Europe,Denmark,0.161257921,0.224387196,0.171992925,0.146145085,0.217215002,0.184451119,0.162934538,0.158649851,0.155273331,0.129425491,0.101458594,0.128377606,0.102484234,0.072780104,0.084124045,0.062488439,0.064287823,0.036733313,0.028780288,0.014349989,consumption,coal
Europe,Estonia,0.001387089,0.000693544,0.001610812,0.001297599,0.001006758,0.001879281,0.002886039,0.001946398,0.001342344,0.001633185,0.001431833,0.001402585,0.001626288,0.000280092,0.000406305,0.000965934,0.000858313,0.000464026,9.10E-05,0.000135089,consumption,coal
Europe,Faroe Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Europe,Finland,0.168754154,0.228648596,0.203997862,0.114178208,0.198071771,0.175261205,0.130681431,0.144252472,0.176222204,0.138654224,0.118161637,0.147528298,0.123377616,0.099601104,0.126784085,0.116418354,0.114061152,0.094860623,0.073412441,0.082185678,consumption,coal
Europe,Former Czechoslovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Europe,Former Serbia and Montenegro,0.531281813,0.556912412,0.570684666,0.505204053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Europe,Former Yugoslavia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Europe,France,0.545585061,0.557490761,0.541374053,0.590183219,0.548596839,0.568235827,0.53828548,0.427668055,0.457613965,0.381471136,0.446872945,0.473815641,0.350683196,0.329153698,0.328451883,0.370623857,0.325808008,0.264135269,0.198001464,0.248355478,consumption,coal
Europe,Germany,3.390601665,3.483524138,3.472806168,3.305726373,3.358872685,3.498508184,3.256253884,3.008310485,3.147714929,3.151107657,3.28846506,3.341396621,3.217251817,3.217303091,3.126310164,3.144978105,2.992461675,2.243220115,1.783126822,2.14028899,consumption,coal
Europe,"Germany, East",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Europe,"Germany, West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Europe,Greece,0.379882543,0.382092539,0.38702392,0.379110256,0.345475647,0.359884573,0.350804915,0.346561969,0.314898672,0.323063133,0.33139744,0.292412732,0.280145086,0.233690375,0.181990926,0.202550326,0.196554381,0.13819831,0.075500199,0.066323731,consumption,coal
Europe,Hungary,0.121598203,0.132692914,0.130611799,0.126133844,0.136278275,0.138322233,0.139114798,0.110023047,0.11785942,0.120065845,0.116795776,0.11142452,0.107585772,0.105522374,0.102591151,0.102769068,0.104947164,0.087017032,0.08216947,0.071451381,consumption,coal
Europe,Iceland,0.00274258,0.002378769,0.002910493,0.003274305,0.003022436,0.003386247,0.003050421,0.00274258,0.002966465,0.002938479,0.002910384,0.003358262,0.002801397,0.00324632,0.003470204,0.003414237,0.004038534,0.003984046,0.003443519,0.00382504,consumption,coal
Europe,Ireland,0.072799545,0.070994116,0.072967109,0.076178206,0.066873801,0.063654003,0.05682573,0.045988708,0.049797396,0.050659547,0.061151867,0.052856539,0.050596519,0.046036272,0.040211292,0.030372689,0.032688207,0.005861905,0.017158948,0.028811072,consumption,coal
Europe,Italy,0.53912396,0.564435968,0.634246865,0.640813336,0.656934795,0.665595309,0.661819183,0.535028757,0.586910482,0.665854409,0.68049577,0.565383589,0.534320877,0.514701658,0.456299632,0.403695807,0.372262218,0.280617334,0.211508526,0.216757485,consumption,coal
Europe,Kosovo,0,0,0,0,0,0,0.057955562,0.066190367,0.066637694,0.063890829,0.066903294,0.063945125,0.055998986,0.064089159,0.06851186,0.058982627,0.059745593,0.062755767,0.064596961,0.065205623,consumption,coal
Europe,Latvia,0.002471576,0.002447345,0.002374651,0.002907736,0.003150048,0.003925444,0.003925444,0.003150048,0.0040466,0.004167756,0.003368128,0.002940048,0.00243426,0.001927357,0.001455265,0.001548231,0.001849517,0.001597752,0.0009326,0.000685626,consumption,coal
Europe,Lithuania,0.005476549,0.007033862,0.006852169,0.007449081,0.010355677,0.009836491,0.008408837,0.006279974,0.007783478,0.008640736,0.008121972,0.009265726,0.008048008,0.006535016,0.006433158,0.006562975,0.006919957,0.006821835,0.005262731,0.005842417,consumption,coal
Europe,Luxembourg,0.002817061,0.002125151,0.003113593,0.003014749,0.003632526,0.002990038,0.002841772,0.00256995,0.002520528,0.002199284,0.002026307,0.001853329,0.002094474,0.001802347,0.001995133,0.001658656,0.00155569,0.001571547,0.001599147,0.001596268,consumption,coal
Europe,Malta,3.38E-08,9.02E-08,4.94E-06,4.39E-06,3.85E-06,4.75E-06,2.41E-06,3.77E-06,8.02E-07,3.26E-08,2.49E-08,9.17E-06,2.86E-09,7.02E-08,9.56E-07,4.82E-07,8.47E-09,1.24E-08,6.81E-07,1.57E-07,consumption,coal
Europe,Montenegro,0,0,0,0,0.013399343,0.010361547,0.015601975,0.008581086,0.017510923,0.017703653,0.015895659,0.015345001,0.014959541,0.015785528,0.012490758,0.01269083,0.014433662,0.013710465,0.014629146,0.013280034,consumption,coal
Europe,Netherlands,0.337869742,0.341651159,0.343263031,0.329943314,0.32278705,0.34255283,0.322202382,0.300045059,0.297406061,0.287977005,0.314060515,0.318571259,0.358948789,0.441524767,0.400239324,0.363528862,0.319903067,0.249735237,0.146048017,0.204028441,consumption,coal
Europe,North Macedonia,0.046523127,0.049806748,0.048990779,0.048805719,0.045086899,0.045920904,0.050559076,0.047146155,0.045174458,0.052150724,0.049112259,0.045509513,0.045851456,0.039718319,0.035996967,0.035357641,0.03277491,0.039834663,0.033351646,0.029032377,consumption,coal
Europe,Norway,0.021055576,0.020355519,0.022751869,0.019359283,0.016612903,0.01817457,0.018766927,0.014108852,0.018309197,0.019197731,0.02005934,0.020867099,0.022056603,0.02104594,0.020059354,0.021614758,0.021004772,0.022412895,0.023383575,0.024720606,consumption,coal
Europe,Poland,2.501466576,2.587412962,2.555039604,2.492502399,2.52884459,2.513070206,2.467028841,2.309282603,2.467264895,2.479161811,2.463089262,2.535401153,2.403586061,2.388643236,2.378719174,2.371617005,2.287957135,2.080676215,1.914506463,1.986982017,consumption,coal
Europe,Portugal,0.140020767,0.132263794,0.133795425,0.134734167,0.134783575,0.11662633,0.102298164,0.115317032,0.066329527,0.091848484,0.120158964,0.10961537,0.111709505,0.135893077,0.118492253,0.134351792,0.11224081,0.05199813,0.023452433,0.007860494,consumption,coal
Europe,Romania,0.317972351,0.333748618,0.326367694,0.337379817,0.374476603,0.382991985,0.360668917,0.284489932,0.261776196,0.315862172,0.292264796,0.221727966,0.221561669,0.227151776,0.202034187,0.217591638,0.211618845,0.19058241,0.135570893,0.158182408,consumption,coal
Europe,Serbia,0,0,0,0,0.299464915,0.307506192,0.318515171,0.317762891,0.307864458,0.345512876,0.317051225,0.328904153,0.252324779,0.311325317,0.310225076,0.320087911,0.308235074,0.309140277,0.323993537,0.301084921,consumption,coal
Europe,Slovakia,0.178976184,0.189653026,0.184945347,0.180164622,0.182230361,0.177546714,0.173771867,0.16087711,0.151152105,0.151902735,0.147244387,0.13760324,0.132674888,0.136415812,0.12969301,0.129621547,0.13063226,0.114351116,0.091145185,0.107694344,consumption,coal
Europe,Slovenia,0.064077092,0.061178673,0.061480811,0.059437888,0.059862621,0.06033431,0.059818247,0.056660783,0.056360687,0.057542814,0.056794957,0.050866461,0.039631118,0.040893083,0.04430603,0.044263882,0.043506549,0.040971275,0.040914224,0.037305461,consumption,coal
Europe,Spain,0.913528994,0.837869262,0.89623517,0.879698648,0.790888241,0.88727819,0.546466259,0.382753598,0.310627215,0.355531449,0.433829526,0.427896721,0.468172291,0.467350565,0.406337302,0.478348588,0.377907161,0.154171166,0.093881931,0.022223585,consumption,coal
Europe,Sweden,0.087959929,0.089656204,0.092474934,0.088184763,0.102129207,0.092116929,0.089120753,0.06740204,0.084665008,0.079091068,0.071016951,0.074340089,0.070117668,0.071844836,0.070569272,0.069242891,0.067044552,0.065062637,0.055012608,0.052084087,consumption,coal
Europe,Switzerland,0.003393048,0.003649499,0.003590318,0.004300491,0.004497761,0.005286842,0.004695031,0.004399126,0.003894384,0.0036582,0.003864381,0.003845985,0.00374597,0.004129347,0.003724436,0.003502618,0.003005273,0.002767913,0.002840814,0.003015475,consumption,coal
Europe,Turkiye,0.79677199,0.85899293,0.866533654,0.994315499,1.109853144,1.287555837,1.228875631,1.259339708,1.226134991,1.318906544,1.401585098,1.230484418,1.393309264,1.437552199,1.587834827,1.683340624,1.751083053,1.791917791,1.637881766,1.629830356,consumption,coal
Europe,United Kingdom,1.506219226,1.613752918,1.548184254,1.58463828,1.732093139,1.61494713,1.495857849,1.248038487,1.314251664,1.31933947,1.640991697,1.547553654,1.255225493,0.973582483,0.476009654,0.384187915,0.322605003,0.218881467,0.195181375,0.199141749,consumption,coal
Eurasia,Armenia,4.40E-05,6.68E-05,3.88E-05,1.70E-05,2.74E-05,6.68E-05,6.13E-05,8.75E-06,5.68E-05,7.37E-05,6.48E-05,3.09E-05,2.46E-05,2.75E-05,2.83E-05,3.72E-05,4.40E-05,0.000112207,0.000311904,0.00046824,consumption,coal
Eurasia,Azerbaijan,0.000143046,8.67E-05,0.000113441,0.000122062,0.000416295,0.000300478,0.000283084,0.000161072,0.000188605,0.00014292,0.00014876,0.000137434,5.17E-05,3.63E-06,7.76E-06,6.55E-05,6.13E-05,0.000316159,0.000480431,0.000642527,consumption,coal
Eurasia,Belarus,0.005978787,0.00591373,0.005970157,0.004287458,0.002597751,0.001888659,0.001097029,0.001249622,0.002016445,0.002315429,0.009132671,0.013853422,0.01900722,0.017122224,0.014760258,0.015354533,0.009944537,0.007648056,0.006050076,0.005227797,consumption,coal
Eurasia,Former U.S.S.R.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Eurasia,Georgia,0.000129653,0.000253791,0.000293585,0.000411913,0.000394768,0.001779743,0.00264251,0.004210918,0.001932895,0.002857077,0.005072282,0.007358489,0.008268422,0.008122823,0.007297869,0.008091186,0.007980056,0.006197122,0.005964831,0.005342816,consumption,coal
Eurasia,Kazakhstan,1.301436188,1.459974459,1.622493843,1.664097372,1.791215269,1.902800058,2.205609262,1.990708652,2.174866293,2.349790242,2.385287387,2.368438917,2.216292933,2.072708862,2.045025788,1.983277926,2.072817583,2.074262526,2.035801149,2.078344767,consumption,coal
Eurasia,Kyrgyzstan,0.021825243,0.026211964,0.024033732,0.023378548,0.022209114,0.025312534,0.035183741,0.030505645,0.029789167,0.031670881,0.044466541,0.033728893,0.04223307,0.043258853,0.035989465,0.035144688,0.034989887,0.034171039,0.0300325,0.023445396,consumption,coal
Eurasia,Moldova,0.003125004,0.005562515,0.003854182,0.004387682,0.004562022,0.003146255,0.004657227,0.004228598,0.00443297,0.004754421,0.004583591,0.006113492,0.003746414,0.004002995,0.002915612,0.004093496,0.003274013,0.00367538,0.003388173,0.003153826,consumption,coal
Eurasia,Russia,5.170921824,5.205164032,4.959854776,4.904207939,4.973248395,4.770460685,5.170348137,4.47064277,4.33437284,4.551678074,4.786698033,4.259141765,4.117539458,4.616100958,4.470864844,4.498761785,4.787386357,4.901168924,4.562809343,4.792908613,consumption,coal
Eurasia,Tajikistan,0.000920164,0.001187457,0.002193022,0.002306372,0.002441318,0.004186982,0.00458993,0.004587511,0.004632321,0.005124653,0.00971344,0.01177289,0.019910733,0.023682042,0.03122681,0.037083438,0.042314813,0.046095728,0.048296988,0.049589753,consumption,coal
Eurasia,Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,coal
Eurasia,Ukraine,1.595480327,1.788649074,1.659866191,1.591859072,1.709406145,1.775796519,1.765390315,1.536921313,1.650090861,1.815717746,1.834299992,1.788227478,1.489163475,1.218699503,1.207896775,1.062407054,1.17626174,1.098336876,0.960250125,1.033027487,consumption,coal
Eurasia,Uzbekistan,0.054577175,0.041815752,0.049516785,0.048083793,0.051490589,0.054457779,0.053061096,0.05528318,0.054931053,0.05901122,0.065779737,0.065697202,0.065407933,0.067930324,0.070779204,0.074008545,0.079057591,0.080592602,0.088997556,0.096941992,consumption,coal
Africa,Algeria,0.812318102,0.816696103,0.767344096,0.95380712,1.018880128,0.99225735,1.037937868,1.078480265,1.080880555,1.233148946,1.344312373,1.235699254,1.466614646,1.485966983,1.491480102,1.547998949,1.680477876,1.734907225,1.676235642,1.767236857,consumption,naturalgas
Africa,Angola,0.022924379,0.024033623,0.027731104,0.024033623,0.025142867,0.030689088,0.025142867,0.025512615,0.027139507,0.027805053,0.028100852,0.01508572,0.00854118,0.028581524,0.029690759,0.030060504,0.042686734,0.047838582,0.048942549,0.033854996,consumption,naturalgas
Africa,Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001468293,0.000700207,0.002047254,0.00602556,0.006322011,consumption,naturalgas
Africa,Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,naturalgas
Africa,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,naturalgas
Africa,Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,naturalgas
Africa,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,naturalgas
Africa,Cameroon,0,0,0,0,0.000739496,0.000739496,0.000739496,0.000739496,0.007764709,0.005546221,0.010057147,0.01146219,0.017341184,0.025142867,0.026621847,0.022655719,0.029206881,0.027617132,0.033938301,0.026430514,consumption,naturalgas
Africa,Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,naturalgas
Africa,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,naturalgas
Africa,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,naturalgas
Africa,Congo-Brazzaville,0,0,0,0.004436977,0.006655465,0.010722693,0.013680678,0.019596647,0.034386569,0.042521026,0.043223547,0.061008428,0.055462208,0.055462208,0.051764758,0.031802464,0.032056884,0.021455753,0.0149677,0.015344414,consumption,naturalgas
Africa,Congo-Kinshasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41E-05,1.40E-05,1.40E-05,0,0,consumption,naturalgas
Africa,Côte d’Ivoire,0.047369422,0.047369422,0.04595541,0.04595541,0.04595541,0.053025473,0.056560504,0.056560504,0.058504771,0.057691714,0.062923561,0.072256044,0.07289235,0.0729277,0.081659153,0.081659153,0.070505498,0.075208296,0.07994237,0.088213587,consumption,naturalgas
Africa,Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,naturalgas
Africa,Egypt,0.924370125,1.095193724,1.163227365,1.264908079,1.397647629,1.472743458,1.55479055,1.640572098,1.707126747,1.876101606,1.965099961,1.920471372,1.777748624,1.772498202,1.873031843,2.1339978,2.238810696,2.153534156,2.082837159,2.215881479,consumption,naturalgas
Africa,Equatorial Guinea,0.046958002,0.048067247,0.003697481,0.048067247,0.048067247,0.055125737,0.055462208,0.057310948,0.058420192,0.059899184,0.058420192,0.053983215,0.050655483,0.044000018,0.043630273,0.055580321,0.053469676,0.052414354,0.046679138,0.054551811,consumption,naturalgas
Africa,Eritrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,naturalgas
Africa,Eswatini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,naturalgas
Africa,Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,naturalgas
Africa,Gabon,0.003327732,0.003327732,0.003697481,0.003697481,0.003697481,0.002957984,0.002957984,0.002957984,0.002957984,0.002588236,0.0142353,0.011757988,0.015529418,0.013976476,0.014013451,0.018005589,0.019592849,0.017156164,0.018561194,0.016786419,consumption,naturalgas
Africa,"Gambia, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,naturalgas
Africa,Ghana,0,0,0,0,0,0,0,0,0.004436977,0.030689088,0.014789922,0.022184883,0.024033623,0.047104121,0.027526717,0.045546413,0.065213746,0.079238207,0.119808971,0.126731044,consumption,naturalgas
Africa,Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,consumption,naturalgas
